SKU_ID,Lag_Period,Model,Date,Actual,Forecast,Error,Abs_Error
2,12,LightGBM,2023-10-31,959.0311681000001,715.7143663790065,243.31680172099357,243.31680172099357
2,12,LightGBM,2023-11-30,699.165738,715.7143663790065,-16.54862837900646,16.54862837900646
2,12,LightGBM,2023-12-31,1038.023498,728.9397847981593,309.08371320184074,309.08371320184074
2,12,LightGBM,2024-01-31,716.257886,728.0577706659406,-11.799884665940567,11.799884665940567
2,12,LightGBM,2024-02-29,813.968407,728.0577706659406,85.9106363340594,85.9106363340594
2,12,LightGBM,2024-03-31,971.7714255,713.5644923365969,258.20693316340305,258.20693316340305
2,12,LightGBM,2024-04-30,763.6624749,721.3568419446592,42.3056329553408,42.3056329553408
2,12,LightGBM,2024-05-31,817.3517658999999,721.3568419446592,95.99492395534071,95.99492395534071
2,12,LightGBM,2024-06-30,924.7738896,709.6898040405521,215.08408555944789,215.08408555944789
3,12,LightGBM,2023-07-31,811.0266978999999,662.4599581782984,148.56673972170154,148.56673972170154
3,12,LightGBM,2023-08-31,774.8945021,861.4518728391525,-86.55737073915259,86.55737073915259
3,12,LightGBM,2023-09-30,832.056039,880.7319500251547,-48.67591102515462,48.67591102515462
3,12,LightGBM,2023-10-31,1151.4042728,901.4056030493862,249.99866975061377,249.99866975061377
3,12,LightGBM,2023-11-30,956.50535,901.4056030493862,55.09974695061385,55.09974695061385
3,12,LightGBM,2023-12-31,1151.7833992,790.0186483180271,361.764750881973,361.764750881973
3,12,LightGBM,2024-01-31,845.1081423,678.6952110863666,166.41293121363344,166.41293121363344
3,12,LightGBM,2024-02-29,750.5984798,678.6952110863666,71.90326871363334,71.90326871363334
3,12,LightGBM,2024-03-31,823.5144856000001,677.177686332274,146.33679926772606,146.33679926772606
3,12,LightGBM,2024-04-30,603.3620255000001,643.159287600397,-39.79726210039689,39.79726210039689
3,12,LightGBM,2024-05-31,605.121396,565.3343877784279,39.78700822157214,39.78700822157214
3,12,LightGBM,2024-06-30,809.0369699,584.0443169739414,224.99265292605867,224.99265292605867
4,12,LightGBM,2023-07-31,834.8537087,705.5233221294766,129.3303865705234,129.3303865705234
4,12,LightGBM,2023-08-31,662.557178,705.5233221294766,-42.96614412947656,42.96614412947656
4,12,LightGBM,2023-09-30,707.2282094,695.3650636878066,11.863145712193386,11.863145712193386
4,12,LightGBM,2023-10-31,1041.4344492999999,739.6368639322861,301.79758536771374,301.79758536771374
4,12,LightGBM,2023-11-30,897.8106438,739.6368639322861,158.17377986771385,158.17377986771385
4,12,LightGBM,2023-12-31,1044.0805252,695.3650636878066,348.71546151219343,348.71546151219343
4,12,LightGBM,2024-01-31,709.6264595,749.6108625540693,-39.984403054069276,39.984403054069276
4,12,LightGBM,2024-02-29,693.8584719,749.6108625540693,-55.752390654069245,55.752390654069245
4,12,LightGBM,2024-03-31,1001.0203061,749.6108625540693,251.40944354593069,251.40944354593069
4,12,LightGBM,2024-04-30,872.4965758000001,759.7691209957393,112.72745480426079,112.72745480426079
4,12,LightGBM,2024-05-31,898.7700419,715.4973207512597,183.2727211487403,183.2727211487403
4,12,LightGBM,2024-06-30,970.0056213,715.4973207512597,254.5083005487403,254.5083005487403
5,12,LightGBM,2023-07-31,925.8836251,716.7016164715949,209.18200862840513,209.18200862840513
5,12,LightGBM,2023-08-31,729.3842251,716.7016164715949,12.682608628405092,12.682608628405092
5,12,LightGBM,2023-09-30,736.0474045999999,716.7016164715949,19.345788128405047,19.345788128405047
5,12,LightGBM,2023-10-31,930.1641924,727.2680359386643,202.89615646133575,202.89615646133575
5,12,LightGBM,2023-11-30,765.7950106000001,727.2680359386643,38.52697466133577,38.52697466133577
5,12,LightGBM,2023-12-31,944.3963242,732.3408677138316,212.0554564861684,212.0554564861684
5,12,LightGBM,2024-01-31,747.7729711,741.5072685162239,6.265702583776033,6.265702583776033
5,12,LightGBM,2024-02-29,769.6011282,741.5072685162239,28.09385968377603,28.09385968377603
5,12,LightGBM,2024-03-31,962.9258588,730.9408490491545,231.9850097508455,231.9850097508455
5,12,LightGBM,2024-04-30,784.1037487,730.9408490491545,53.162899650845475,53.162899650845475
5,12,LightGBM,2024-05-31,789.5399907,730.9408490491545,58.59914165084547,58.59914165084547
5,12,LightGBM,2024-06-30,1005.8440559,721.7744482467622,284.06960765323777,284.06960765323777
6,12,LightGBM,2023-07-31,111.33649793000001,190.0717702086838,-78.7352722786838,78.7352722786838
6,12,LightGBM,2023-08-31,109.271689651,252.5393421939761,-143.2676525429761,143.2676525429761
6,12,LightGBM,2023-09-30,248.59701838,265.84547197441924,-17.24845359441923,17.24845359441923
6,12,LightGBM,2023-10-31,357.41757316,244.36969346602658,113.04787969397344,113.04787969397344
6,12,LightGBM,2023-11-30,209.35103474000002,355.04472997774104,-145.69369523774103,145.69369523774103
6,12,LightGBM,2023-12-31,151.659987179,202.01316596773532,-50.353178788735306,50.353178788735306
6,12,LightGBM,2024-01-31,17.441977154,72.90916719761425,-55.46719004361425,55.46719004361425
6,12,LightGBM,2024-02-29,30.602927432999998,17.190850169174666,13.412077263825331,13.412077263825331
6,12,LightGBM,2024-03-31,0.0,32.77412145383056,-32.77412145383056,32.77412145383056
6,12,LightGBM,2024-04-30,0.0,46.972093845429164,-46.972093845429164,46.972093845429164
6,12,LightGBM,2024-05-31,0.0,46.972093845429164,-46.972093845429164,46.972093845429164
6,12,LightGBM,2024-06-30,0.0,82.2197698410144,-82.2197698410144,82.2197698410144
7,12,LightGBM,2023-07-31,83.389966443,146.9322481503037,-63.5422817073037,63.5422817073037
7,12,LightGBM,2023-08-31,122.75528517,146.53465968871322,-23.779374518713226,23.779374518713226
7,12,LightGBM,2023-09-30,141.44703911,167.7535620093576,-26.306522899357617,26.306522899357617
7,12,LightGBM,2023-10-31,87.180805705,140.11936791640122,-52.93856221140122,52.93856221140122
7,12,LightGBM,2023-11-30,3.146320119,139.72177945481073,-136.57545933581073,136.57545933581073
7,12,LightGBM,2023-12-31,1.411409504,98.41865136586992,-97.00724186186991,97.00724186186991
7,12,LightGBM,2024-01-31,24.867678659,122.5503238242214,-97.6826451652214,97.6826451652214
7,12,LightGBM,2024-02-29,105.09981122,122.1527353626309,-17.0529241426309,17.0529241426309
7,12,LightGBM,2024-03-31,122.21253328,149.78692945558717,-27.574396175587168,27.574396175587168
7,12,LightGBM,2024-04-30,19.764062374,128.96561559653327,-109.20155322253326,109.20155322253326
7,12,LightGBM,2024-05-31,0.0,128.96561559653327,-128.96561559653327,128.96561559653327
7,12,LightGBM,2024-06-30,0.0,105.23153159977235,-105.23153159977235,105.23153159977235
8,12,LightGBM,2023-07-31,912.9004156999999,712.2045080420135,200.69590765798648,200.69590765798648
8,12,LightGBM,2023-08-31,779.0389862,732.1988061493315,46.84018005066844,46.84018005066844
8,12,LightGBM,2023-09-30,712.0266829,722.9733012439016,-10.946618343901605,10.946618343901605
8,12,LightGBM,2023-10-31,908.67364,728.616067526603,180.05757247339693,180.05757247339693
8,12,LightGBM,2023-11-30,719.056327,728.616067526603,-9.559740526603036,9.559740526603036
8,12,LightGBM,2023-12-31,975.1431503,728.616067526603,246.52708277339696,246.52708277339696
8,12,LightGBM,2024-01-31,775.4086244,742.2376346112505,33.170989788749466,33.170989788749466
8,12,LightGBM,2024-02-29,758.2221809,742.2376346112505,15.98454628874947,15.98454628874947
8,12,LightGBM,2024-03-31,931.0711549,736.5948683285491,194.47628657145094,194.47628657145094
8,12,LightGBM,2024-04-30,750.400746,745.820373233979,4.580372766021014,4.580372766021014
8,12,LightGBM,2024-05-31,772.3285901,745.820373233979,26.50821686602103,26.50821686602103
8,12,LightGBM,2024-06-30,1032.8789402,712.2045080420135,320.67443215798653,320.67443215798653
9,12,LightGBM,2023-07-31,694.9086491,520.482406689144,174.42624241085605,174.42624241085605
9,12,LightGBM,2023-08-31,551.5322785999999,581.0131569852705,-29.480878385270557,29.480878385270557
9,12,LightGBM,2023-09-30,583.5446459,540.9094881661524,42.635157733847564,42.635157733847564
9,12,LightGBM,2023-10-31,862.145092,783.2982817807298,78.8468102192702,78.8468102192702
9,12,LightGBM,2023-11-30,786.8539051,819.15446437826,-32.300559278259925,32.300559278259925
9,12,LightGBM,2023-12-31,1120.8301724,863.5405092153732,257.2896631846269,257.2896631846269
9,12,LightGBM,2024-01-31,966.8872371,913.8032547802683,53.08398231973172,53.08398231973172
9,12,LightGBM,2024-02-29,979.225859,873.643012456748,105.582846543252,105.582846543252
9,12,LightGBM,2024-03-31,1166.2357165,822.7685884023633,343.46712809763676,343.46712809763676
9,12,LightGBM,2024-04-30,875.3614095,729.8807324616334,145.4806770383666,145.4806770383666
9,12,LightGBM,2024-05-31,763.3987228999999,729.8807324616334,33.517990438366496,33.517990438366496
9,12,LightGBM,2024-06-30,839.913732,643.3329647163793,196.58076728362073,196.58076728362073
10,12,LightGBM,2023-07-31,130.567162,121.54452474235318,9.02263725764682,9.02263725764682
10,12,LightGBM,2023-08-31,25.840539020999998,151.98915693818972,-126.14861791718972,126.14861791718972
10,12,LightGBM,2023-09-30,0.557039135,135.02733797404613,-134.47029883904614,134.47029883904614
10,12,LightGBM,2023-10-31,48.410380637,124.39269242071029,-75.98231178371029,75.98231178371029
10,12,LightGBM,2023-11-30,71.71797990900001,124.39269242071029,-52.67471251171028,52.67471251171028
10,12,LightGBM,2023-12-31,165.57383852,163.833940658548,1.7398978614520217,1.7398978614520217
10,12,LightGBM,2024-01-31,29.44887271,129.72706090962654,-100.27818819962654,100.27818819962654
10,12,LightGBM,2024-02-29,5.453175017,129.72706090962654,-124.27388589262654,124.27388589262654
10,12,LightGBM,2024-03-31,13.3629899,119.09241535629066,-105.72942545629066,105.72942545629066
10,12,LightGBM,2024-04-30,15.935133616,146.68887987377013,-130.75374625777013,130.75374625777013
10,12,LightGBM,2024-05-31,100.46723784,146.68887987377013,-46.22164203377014,46.22164203377014
10,12,LightGBM,2024-06-30,93.43164858,150.35112742685484,-56.919478846854844,56.919478846854844
