SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
4,12,ARIMA,2023-07-31,834.8537087,732.1726778501474,576.8222086855557,887.523147014739,102.68103084985262,102.68103084985262
4,12,ARIMA,2023-08-31,662.557178,702.8114896504252,547.4435908856111,858.1793884152393,-40.254311650425166,40.254311650425166
4,12,ARIMA,2023-09-30,707.2282094,724.7461500342715,567.9109627592595,881.5813373092835,-17.517940634271554,17.517940634271554
4,12,ARIMA,2023-10-31,1041.4344492999999,878.6697080581396,721.8298368280389,1035.5095792882403,162.7647412418603,162.7647412418603
4,12,ARIMA,2023-11-30,897.8106438,763.6354926479087,605.8149552061914,921.456030089626,134.1751511520913,134.1751511520913
4,12,ARIMA,2023-12-31,1044.0805252,763.3879128849161,603.2906377668895,923.4851880029427,280.6926123150839,280.6926123150839
4,12,ARIMA,2024-01-31,709.6264595,814.0206285932849,651.2025609522095,976.8386962343602,-104.39416909328486,104.39416909328486
4,12,ARIMA,2024-02-29,693.8584719,725.5667648777319,560.0768681701683,891.0566615852955,-31.708292977731844,31.708292977731844
4,12,ARIMA,2024-03-31,1001.0203061,776.9408175301427,608.9276646765429,944.9539703837424,224.0794885698573,224.0794885698573
4,12,ARIMA,2024-04-30,872.4965758000001,915.2831421496139,744.8580304217896,1085.7082538774382,-42.78656634961385,42.78656634961385
4,12,ARIMA,2024-05-31,898.7700419,809.8112237140552,637.0387089867711,982.5837384413394,88.95881818594478,88.95881818594478
4,12,ARIMA,2024-06-30,970.0056213,806.6740047968095,631.5923446662183,981.7556649274007,163.3316165031905,163.3316165031905
5,12,ARIMA,2023-07-31,925.8836251,898.3207954205977,805.5840272113838,991.0575636298116,27.562829679402284,27.562829679402284
5,12,ARIMA,2023-08-31,729.3842251,718.2927975328564,621.9205735658919,814.6650214998209,11.091427567143569,11.091427567143569
5,12,ARIMA,2023-09-30,736.0474045999999,755.34714325029,655.2161926441867,855.4780938563932,-19.29973865029001,19.29973865029001
5,12,ARIMA,2023-10-31,930.1641924,872.2967714708761,757.1537168822263,987.439826059526,57.86742092912391,57.86742092912391
5,12,ARIMA,2023-11-30,765.7950106000001,768.7243075751409,653.5766118281069,883.8720033221748,-2.929296975140801,2.929296975140801
5,12,ARIMA,2023-12-31,944.3963242,785.6341170219679,667.8593186230912,903.4089154208446,158.7622071780321,158.7622071780321
5,12,ARIMA,2024-01-31,747.7729711,869.1134613880492,743.2862807751932,994.9406420009053,-121.3404902880493,121.3404902880493
5,12,ARIMA,2024-02-29,769.6011282,794.5542334222878,668.3468009260939,920.7616659184816,-24.95310522228783,24.95310522228783
5,12,ARIMA,2024-03-31,962.9258588,812.5868578962256,683.9172538239382,941.2564619685131,150.33900090377438,150.33900090377438
5,12,ARIMA,2024-04-30,784.1037487,887.5351926168564,753.8575843015603,1021.2128009321525,-103.43144391685644,103.43144391685644
5,12,ARIMA,2024-05-31,789.5399907,810.9948714894915,676.31776889464,945.671974084343,-21.45488078949154,21.45488078949154
5,12,ARIMA,2024-06-30,1005.8440559,829.4085095168193,692.4115033129398,966.4055157206989,176.43554638318062,176.43554638318062
6,12,ARIMA,2023-07-31,111.33649793000001,110.56419864692765,7.070424987139887,214.0579723067154,0.772299283072357,0.772299283072357
6,12,ARIMA,2023-08-31,109.271689651,179.62005171301058,66.72506150793797,292.51504191808317,-70.34836206201058,70.34836206201058
6,12,ARIMA,2023-09-30,248.59701838,223.4046105346079,100.77398414449763,346.0352369247182,25.192407845392097,25.192407845392097
6,12,ARIMA,2023-10-31,357.41757316,314.18768818247884,161.14439088434952,467.2309854806082,43.22988497752118,43.22988497752118
6,12,ARIMA,2023-11-30,209.35103474000002,268.6315446720703,107.57096014039627,429.6921292037443,-59.28050993207026,59.28050993207026
6,12,ARIMA,2023-12-31,151.659987179,170.91947788558295,0.0,343.3414498680471,-19.259490706582937,19.259490706582937
6,12,ARIMA,2024-01-31,17.441977154,148.7431982940926,0.0,338.42165418449804,-131.3012211400926,131.3012211400926
6,12,ARIMA,2024-02-29,30.602927432999998,0.0,0.0,164.9198207947818,30.602927432999998,30.602927432999998
6,12,ARIMA,2024-03-31,0.0,0.0,0.0,176.50738298022196,0.0,0.0
6,12,ARIMA,2024-04-30,0.0,0.0,0.0,143.05690368890072,0.0,0.0
6,12,ARIMA,2024-05-31,0.0,0.0,0.0,170.2685352034774,0.0,0.0
6,12,ARIMA,2024-06-30,0.0,0.0,0.0,200.08480358326068,0.0,0.0
7,12,ARIMA,2023-07-31,83.389966443,99.7578481678414,37.33477222834692,162.1809241073359,-16.367881724841396,16.367881724841396
7,12,ARIMA,2023-08-31,122.75528517,115.96833626017876,50.721293412916125,181.21537910744138,6.786948909821234,6.786948909821234
